IFA SYSTEMS AG;DE0007830788;783078;IS8;DEUTSCHLAND
VISCOM AG O.N.;DE0007846867;784686;V6C;DEUTSCHLAND
ELRINGKLINGER AG NA O.N.;DE0007856023;785602;ZIL2;DEUTSCHLAND
KLASSIK RADIO AG NA O.N.;DE0007857476;785747;KA8;DEUTSCHLAND
VIVORYON AG O.N.;DE0007921835;792183;PB9;DEUTSCHLAND
DT.PFANDBRIEFBK AG;DE0008019001;801900;PBB;MDAX
DT.EFF.U.WECH.-BET.G.O.N.;DE0008041005;804100;EFF;DEUTSCHLAND
WUESTENROT+WUERTT.AG O.N.;DE0008051004;805100;WUW;SDAX
MERKUR BANK KGAA .O.N.;DE0008148206;814820;MBK;DEUTSCHLAND
LUFTHANSA AG VNA O.N.;DE0008232125;823212;LHA;DAX
TAG IMMOBILIEN AG;DE0008303504;830350;TEG;MDAX
HANNOVER RUECK SE NA O.N.;DE0008402215;840221;HNR1;MDAX
ALLIANZ SE NA O.N.;DE0008404005;840400;ALV;DAX
MUENCH.RUECKVERS.VNA O.N.;DE0008430026;843002;MUV2;DAX
NUERNBERGER BET.AG VNA;DE0008435967;843596;NBG6;DEUTSCHLAND
BP PLC DZ/1 DL-,25;DE0008618737;861873;BPE;GROSSBRITANNIEN
PAION O.N;DE000A0B65S3;000A0B65S;PA8;DEUTSCHLAND
JDC GROUP AG O.N.;DE000A0B9N37;000A0B9N3;A8A;DEUTSCHLAND
COREO AG   O.N.;DE000A0B9VV6;000A0B9VV;CORE;DEUTSCHLAND
VITA 34 AG NA O.N.;DE000A0BL849;000A0BL84;V3V;DEUTSCHLAND
USU SOFTWARE AG;DE000A0BVU28;000A0BVU2;OSP2;DEUTSCHLAND
DT.CANNABIS AG   O.N.;DE000A0BVVK7;000A0BVVK;HEMP;DEUTSCHLAND
NORDEX SE O.N.;DE000A0D6554;000A0D655;NDX1;SDAX
MAX21 AG;DE000A0D88T9;000A0D88T;MA1;DEUTSCHLAND
ISHARES EURO STOXX U.ETF;DE000A0D8Q07;000A0D8Q0;EXSI;EXCHANGE TRADED FUNDS - PASSIV
ISHARES ATX UCITS ETF;DE000A0D8Q23;000A0D8Q2;EXXX;EXCHANGE TRADED FUNDS - PASSIV
I.EB.R.GOV.GE.10.5+ U.ETF;DE000A0D8Q31;000A0D8Q3;EXX6;EXCHANGE TRADED FUNDS - RENTEN
IS.DJ U.S.SELEC.DIV.U.ETF;DE000A0D8Q49;000A0D8Q4;EXX5;EXCHANGE TRADED FUNDS - PASSIV
ISH.S.EUR.SMALL 200 U.ETF;DE000A0D8QZ7;000A0D8QZ;EXSE;EXCHANGE TRADED FUNDS - PASSIV
MTU AERO ENGINES NA O.N.;DE000A0D9PT0;000A0D9PT;MTX;DAX
SMA SOLAR TECHNOL.AG;DE000A0DJ6J9;000A0DJ6J;S92;SDAX
BET-AT-HOME.COM AG O.N.;DE000A0DNAY5;000A0DNAY;ACX;DEUTSCHLAND
SIXT LEASING O.N.;DE000A0DPRE6;000A0DPRE;LNSX;DEUTSCHLAND
INTERSHOP COMM.;DE000A0EPUH1;000A0EPUH;ISH2;DEUTSCHLAND
HELMA EIGENHEIMBAU AG;DE000A0EQ578;000A0EQ57;H5E;DEUTSCHLAND
MBB SE O.N.;DE000A0ETBQ4;000A0ETBQ;MBB;DEUTSCHLAND
IS.DJ CHINA OFFS.50 U.ETF;DE000A0F5UE8;000A0F5UE;EXXU;EXCHANGE TRADED FUNDS - PASSIV
ISHARES NASDAQ-100 U.ETF;DE000A0F5UF5;000A0F5UF;EXXT;EXCHANGE TRADED FUNDS - PASSIV
IS.DJ EUROZ.SUST.SC.U.ETF;DE000A0F5UG3;000A0F5UG;EXXV;EXCHANGE TRADED FUNDS - PASSIV
IS.S.GL.SE.D.100 U.ETF A.;DE000A0F5UH1;000A0F5UH;ISPA;EXCHANGE TRADED FUNDS - PASSIV
IS.S.EU.600 BANK.U.ETF A.;DE000A0F5UJ7;000A0F5UJ;EXV1;EXCHANGE TRADED FUNDS - PASSIV
IS.S.E.600 BA.RE.U.ETF A.;DE000A0F5UK5;000A0F5UK;EXV6;EXCHANGE TRADED FUNDS - PASSIV
ISHS DIV.COMM.SWAP UC.ETF;DE000A0H0728;000A0H072;EXXY;EXCHANGE TRADED FUNDS - PASSIV
IS.DJ AS.PAC.S.D.30 U.ETF;DE000A0H0744;000A0H074;EXXW;EXCHANGE TRADED FUNDS - PASSIV
IS.E.G.B.C.1.5-10.5 U.ETF;DE000A0H0785;000A0H078;EXHF;EXCHANGE TRADED FUNDS - RENTEN
ISHARES NIKKEI 225 U.ETF;DE000A0H08D2;000A0H08D;EXX7;EXCHANGE TRADED FUNDS - PASSIV
IS.S.EU.600 CHEM.U.ETF A.;DE000A0H08E0;000A0H08E;EXV7;EXCHANGE TRADED FUNDS - PASSIV
ISH.S.EU.600 C+M U.ETF A.;DE000A0H08F7;000A0H08F;EXV8;EXCHANGE TRADED FUNDS - PASSIV
IS.S.E.600 FIN.S.U.ETF A.;DE000A0H08G5;000A0H08G;EXH2;EXCHANGE TRADED FUNDS - PASSIV
IS.S.E.600 FO.+B.U.ETF A.;DE000A0H08H3;000A0H08H;EXH3;EXCHANGE TRADED FUNDS - PASSIV
IS.S.E.600 I.G+S.U.ETF A.;DE000A0H08J9;000A0H08J;EXH4;EXCHANGE TRADED FUNDS - PASSIV
IS.S.E.600 INSUR.U.ETF A.;DE000A0H08K7;000A0H08K;EXH5;EXCHANGE TRADED FUNDS - PASSIV
IS.S.E.600 MEDIA U.ETF A.;DE000A0H08L5;000A0H08L;EXH6;EXCHANGE TRADED FUNDS - PASSIV
IS.S.E.600 OIL+G.U.ETF A.;DE000A0H08M3;000A0H08M;EXH1;EXCHANGE TRADED FUNDS - PASSIV
ISH.S.E.600 P+HG U.ETF A.;DE000A0H08N1;000A0H08N;EXH7;EXCHANGE TRADED FUNDS - PASSIV
ISH.S.EU.600 RET.U.ETF A.;DE000A0H08P6;000A0H08P;EXH8;EXCHANGE TRADED FUNDS - PASSIV
ISH.S.EU.600 TEC.U.ETF A.;DE000A0H08Q4;000A0H08Q;EXV3;EXCHANGE TRADED FUNDS - PASSIV
ISH.S.EU.600 TEL.U.ETF A.;DE000A0H08R2;000A0H08R;EXV2;EXCHANGE TRADED FUNDS - PASSIV
ISH.S.EU.600 T+L U.ETF A.;DE000A0H08S0;000A0H08S;EXV9;EXCHANGE TRADED FUNDS - PASSIV
MVV ENERGIE AG NA O.N.;DE000A0H52F5;000A0H52F;MVV1;DEUTSCHLAND
MAGFORCE AG;DE000A0HGQF5;000A0HGQF;MF6;DEUTSCHLAND
PLAN OPTIK         O.N.;DE000A0HGQS8;000A0HGQS;P4O;DEUTSCHLAND
CLIQ DIGITAL AG  O.N.;DE000A0HHJR3;000A0HHJR;CLIQ;DEUTSCHLAND
2G ENERGY AG;DE000A0HL8N9;000A0HL8N;2GB;DEUTSCHLAND
WESTGRUND AG;DE000A0HN4T3;000A0HN4T;WEG1;DEUTSCHLAND
DEUTSCHE WOHNEN SE INH;DE000A0HN5C6;000A0HN5C;DWNI;MDAX
INCITY IMMOBILIEN    O.N.;DE000A0HNF96;000A0HNF9;IC8;DEUTSCHLAND
PNE AG  NA O.N.;DE000A0JBPG2;000A0JBPG;PNE3;DEUTSCHLAND
DATAGROUP SE  INH. O.N.;DE000A0JC8S7;000A0JC8S;D6H;DEUTSCHLAND
MYNARIC AG  INH O.N.;DE000A0JCY11;000A0JCY1;M0Y;DEUTSCHLAND
LIMES SCHLOSSKLINIK. O.N.;DE000A0JDBC7;000A0JDBC;LIK;DEUTSCHLAND
GATEWAY R.EST.AG O.N.;DE000A0JJTG7;000A0JJTG;GTY;DEUTSCHLAND
AURELIUS EQ.OPP.   O.N.;DE000A0JK2A8;000A0JK2A;AR4;DEUTSCHLAND
NANOGATE SE  INH. O.N.;DE000A0JKHC9;000A0JKHC;N7G;DEUTSCHLAND
ITN NANOVATION;DE000A0JL461;000A0JL46;I7N;DEUTSCHLAND
VERBIO VER.BIOENERGIE  ON;DE000A0JL9W6;000A0JL9W;VBK;DEUTSCHLAND
BLUE CAP             O.N.;DE000A0JM2M1;000A0JM2M;B7E;DEUTSCHLAND
MANZ AG;DE000A0JQ5U3;000A0JQ5U;M5Z;DEUTSCHLAND
MUEHLHAN             O.N.;DE000A0KD0F7;000A0KD0F;M4N;DEUTSCHLAND
VECTRON SYSTEMS      O.N.;DE000A0KEXC7;000A0KEXC;V3S;DEUTSCHLAND
HANSEYACHTS O.N.;DE000A0KF6M8;000A0KF6M;H9Y;DEUTSCHLAND
MIC AG;DE000A0KF6S5;000A0KF6S;M3B;DEUTSCHLAND
ACCENTRO R.EST.AG  O.N.;DE000A0KFKB3;000A0KFKB;A4Y;DEUTSCHLAND
ELEXXION AG;DE000A0KFKH0;000A0KFKH;E8X;DEUTSCHLAND
CYTOTOOLS          O.N.;DE000A0KFRJ1;000A0KFRJ;T5O;DEUTSCHLAND
KROMI LOGISTIK  INH. O.N.;DE000A0KFUJ5;000A0KFUJ;K1R;DEUTSCHLAND
NABALTEC AG INH.;DE000A0KPPR7;000A0KPPR;NTG;DEUTSCHLAND
WITR COM.SEC.DZ06/UN.HOGS;DE000A0KRJ10;000A0KRJ1;OD7J;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.CATL;DE000A0KRJ28;000A0KRJ2;OD7K;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.NICK;DE000A0KRJ44;000A0KRJ4;OD7M;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.SOYO;DE000A0KRJ69;000A0KRJ6;OD7P;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.SOYB;DE000A0KRJ77;000A0KRJ7;OD7Q;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.SUGA;DE000A0KRJ85;000A0KRJ8;OD7R;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.WEAT;DE000A0KRJ93;000A0KRJ9;OD7S;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.ALUM;DE000A0KRJS4;000A0KRJS;OD7A;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.COFF;DE000A0KRJT2;000A0KRJT;OD7B;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.COPA;DE000A0KRJU0;000A0KRJU;OD7C;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.CORN;DE000A0KRJV8;000A0KRJV;OD7D;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.COTN;DE000A0KRJW6;000A0KRJW;OD7E;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.ZINC;DE000A0KRKA0;000A0KRKA;OD7T;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.IDX;DE000A0KRKB8;000A0KRKB;OD7U;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.IDX;DE000A0KRKC6;000A0KRKC;OD7V;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.IDX;DE000A0KRKF9;000A0KRKF;OD7Y;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.IDX;DE000A0KRKG7;000A0KRKG;OD7Z;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ06/UN.IDX;DE000A0KRKL7;000A0KRKL;OD74;EXCHANGE TRADED COMMODITIES
MPH HEALTH CARE  INH O.N.;DE000A0L1H32;000A0L1H3;93M;DEUTSCHLAND
HELIAD EQ.PARTN. NA O.N.;DE000A0L1NN5;000A0L1NN;HPBK;DEUTSCHLAND
CROPENERGIES AG;DE000A0LAUP1;000A0LAUP;CE2;DEUTSCHLAND
MEVIS MEDICAL SOL.NA O.N.;DE000A0LBFE4;000A0LBFE;M3V;DEUTSCHLAND
UET AG   O.N.;DE000A0LBKW6;000A0LBKW;CFC;DEUTSCHLAND
ALSTRIA OFFICE REIT-AG;DE000A0LD2U1;000A0LD2U;AOX;MDAX
GERRESHEIMER AG;DE000A0LD6E6;000A0LD6E;GXI;MDAX
HWA AG  INH.O.N.;DE000A0LR4P1;000A0LR4P;H9W;DEUTSCHLAND
STEICO SE;DE000A0LR936;000A0LR93;ST5;DEUTSCHLAND
ADV.BLOCKCHAIN AG INH ON;DE000A0M93V6;000A0M93V;BWQ;DEUTSCHLAND
NYNOMIC AG  INH O.N.;DE000A0MSN11;000A0MSN1;M7U;DEUTSCHLAND
ENVITEC BIOGAS O.N.;DE000A0MVLS8;000A0MVLS;ETG;DEUTSCHLAND
DELIGNIT AG      INH.O.N.;DE000A0MZ4B0;000A0MZ4B;DLX;DEUTSCHLAND
NFON AG  INH O.N.;DE000A0N4N52;000A0N4N5;NFN;DEUTSCHLAND
ISH.S.EU.600 UTI.U.ETF A.;DE000A0Q4R02;000A0Q4R0;EXH9;EXCHANGE TRADED FUNDS - PASSIV
ISH.S.EU.600 A+P U.ETF A.;DE000A0Q4R28;000A0Q4R2;EXV5;EXCHANGE TRADED FUNDS - PASSIV
IS.S.E.600 HEA.C.U.ETF A.;DE000A0Q4R36;000A0Q4R3;EXV4;EXCHANGE TRADED FUNDS - PASSIV
IS.S.E.600 R.EST.U.ETF A.;DE000A0Q4R44;000A0Q4R4;EXI5;EXCHANGE TRADED FUNDS - PASSIV
ISH.MSCI.BRAZIL U.ETF DE;DE000A0Q4R85;000A0Q4R8;4BRZ;ETF - CURRENCY USD
I.EB.R.GOV.GER.0-1Y U.ETF;DE000A0Q4RZ9;000A0Q4RZ;EXVM;EXCHANGE TRADED FUNDS - RENTEN
L+G-L+G G.MINING U.ETF DZ;DE000A0Q8NC8;000A0Q8NC;ETLX;EXCHANGE TRADED FUNDS - PASSIV
L+G-L+G R.2000 US S.C. DZ;DE000A0Q8NE4;000A0Q8NE;ETLZ;EXCHANGE TRADED FUNDS - PASSIV
HAMBURG.HAFEN LOG.A-SP NA;DE000A0S8488;000A0S848;HHFA;SDAX
NORTHERN BITCOIN AG O.N.;DE000A0SMU87;000A0SMU8;NB2;DEUTSCHLAND
M1 KLINIKEN AG  O.N.;DE000A0STSQ8;000A0STSQ;M12;DEUTSCHLAND
TOM TAILOR HLDG  NA O.N.;DE000A0STST2;000A0STST;TTI;DEUTSCHLAND
WITR COM.SEC.DZ07/UN.IDX;DE000A0SVX34;000A0SVX3;9GAF;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ07/UN.IDX;DE000A0SVX75;000A0SVX7;9GAK;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ07/UN.IDX;DE000A0SVX83;000A0SVX8;9GAL;EXCHANGE TRADED COMMODITIES
VARTA AG O.N.;DE000A0TGJ55;000A0TGJ5;VAR1;SDAX
EYEMAXX R.EST.AG;DE000A0V9L94;000A0V9L9;BNT1;DEUTSCHLAND
DATRON AG INH.O.N.;DE000A0V9LA7;000A0V9LA;DAR;DEUTSCHLAND
WITR COM.SEC.DZ08/UN.IDX;DE000A0V9X58;000A0V9X5;4RTE;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ08/UN.IDX;DE000A0V9Y81;000A0V9Y8;4RUH;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ08/UN.IDX;DE000A0V9YG7;000A0V9YG;4RTR;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ08/UN.IDX;DE000A0V9YT0;000A0V9YT;4RT2;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ08/UN.IDX;DE000A0V9YU8;000A0V9YU;4RT3;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ08/UN.IDX;DE000A0V9YV6;000A0V9YV;4RT4;EXCHANGE TRADED COMMODITIES
WITR COM.SEC.DZ08/UN.IDX;DE000A0V9ZE9;000A0V9ZE;4RUP;EXCHANGE TRADED COMMODITIES
VAPIANO SE  INH. O.N.;DE000A0WMNK9;000A0WMNK;VAO;DEUTSCHLAND
AIXTRON SE NA O.N.;DE000A0WMPJ6;000A0WMPJ;AIXA;SDAX
DEMIRE DT.MTS.RE AG;DE000A0XFSF0;000A0XFSF;DMRE;DEUTSCHLAND
SHS VIVEON AG;DE000A0XFWK2;000A0XFWK;SHWK;DEUTSCHLAND
DT.ROHSTOFF AG NA O.N.;DE000A0XYG76;000A0XYG7;DR0;DEUTSCHLAND
TECHNOTRANS SE NA O.N.;DE000A0XYGA7;000A0XYGA;TTR1;DEUTSCHLAND
IBU-TEC ADV.MATER. INH.ON;DE000A0XYHT5;000A0XYHT;IBU;DEUTSCHLAND
PSI SOFTWARE AG NA O.N.;DE000A0Z1JH9;000A0Z1JH;PSAN;DEUTSCHLAND
DEAG DT.ENTERTAINM. O.N.;DE000A0Z23G6;000A0Z23G;LOUD;DEUTSCHLAND
ADESSO AG  O.N.;DE000A0Z23Q5;000A0Z23Q;ADN1;DEUTSCHLAND
RIB SOFTWARE SE  NA EO 1;DE000A0Z2XN6;000A0Z2XN;RIB;SDAX
VERIANOS REAL ESTATE AG;DE000A0Z2Y48;000A0Z2Y4;VROS;DEUTSCHLAND
FREENET AG NA O.N.;DE000A0Z2ZZ5;000A0Z2ZZ;FNTN;MDAX
SLM SOLUTIONS GRP AG;DE000A111338;000A11133;AM3D;DEUTSCHLAND
ELUMEO SE;DE000A11Q059;000A11Q05;ELB;DEUTSCHLAND
UNIDEVICE AG  INH O.N.;DE000A11QLU3;000A11QLU;UDC;DEUTSCHLAND
HEIDELBERG PHARMA AG O.N.;DE000A11QVV0;000A11QVV;WL6;DEUTSCHLAND
EPIGENOMICS AG NA O.N.;DE000A11QW50;000A11QW5;ECX;DEUTSCHLAND
7C SOLARPARKEN AG  O.N.;DE000A11QW68;000A11QW6;HRPK;DEUTSCHLAND
MYHAMMER HOLDING AG O.N.;DE000A11QWW6;000A11QWW;MYRK;DEUTSCHLAND
TLG IMMOBILIEN AG;DE000A12B8Z4;000A12B8Z;TLG;SDAX
SCOUT24 AG NA O.N.;DE000A12DM80;000A12DM8;G24;MDAX
L+G-L+G R.GBL ROB.AUTO.DZ;DE000A12GJD2;000A12GJD;IROB;EXCHANGE TRADED FUNDS - PASSIV
MOUNTAIN ALLIANCE NA O.N.;DE000A12UK08;000A12UK0;ECF;DEUTSCHLAND
ROCKET INTERNET SE INH ON;DE000A12UKK6;000A12UKK;RKET;MDAX
LLOYD FONDS AG;DE000A12UP29;000A12UP2;L1OA;DEUTSCHLAND
NORCOM INF.TECHN. INH ON;DE000A12UP37;000A12UP3;NC5A;DEUTSCHLAND
PANTAFLIX AG  INH. O.N.;DE000A12UPJ7;000A12UPJ;PAL;DEUTSCHLAND
WITR FOR.EXC.DZ14/UN.CUR.;DE000A12Z314;000A12Z31;5CH5;EXCHANGE TRADED NOTES
WITR FOR.EXC.DZ14/UN.CUR.;DE000A12Z322;000A12Z32;5CH6;EXCHANGE TRADED NOTES
WITR MU.AS.I. ETP 2062;DE000A133ZR0;000A133ZR;3QSS;EXCHANGE TRADED NOTES
WITR MU.AS.I. ETP 2062;DE000A133ZS8;000A133ZS;US9L;EXCHANGE TRADED NOTES
WITR MU.AS.I. ETP 2062;DE000A133ZX8;000A133ZX;US9S;EXCHANGE TRADED NOTES
WITR MU.AS.I. ETP 2062;DE000A133ZY6;000A133ZY;3QQQ;EXCHANGE TRADED NOTES
DEFAMA AG;DE000A13SUL5;000A13SUL;DEF;DEUTSCHLAND
HELLA GMBH+CO. KGAA O.N.;DE000A13SX22;000A13SX2;HLE;MDAX
WISDOMTREE E.A.EQ.INC.DZ;DE000A140SG3;000A140SG;WTEA;EXCHANGE TRADED FUNDS - PASSIV
WISDOMT.GERM.EQ.U.EOA DZ;DE000A142K45;000A142K4;WTEZ;EXCHANGE TRADED FUNDS - PASSIV
WISDOMTR.EUR.EQ.U.E.EOADZ;DE000A142K52;000A142K5;WTDF;EXCHANGE TRADED FUNDS - PASSIV
WISDOMTR.JAP.EQ.U.E.DLHDZ;DE000A142K60;000A142K6;WTIF;EXCHANGE TRADED FUNDS - PASSIV
WISDOMTR.JAP.EQ.U.E.ACCDZ;DE000A142K78;000A142K7;WTIZ;EXCHANGE TRADED FUNDS - PASSIV
HOME24 SE  INH O.N.;DE000A14KEB5;000A14KEB;H24;DEUTSCHLAND
4SC AG;DE000A14KL72;000A14KL7;VSC;DEUTSCHLAND
GBS SOFTWARE AG;DE000A14KR27;000A14KR2;INW1;DEUTSCHLAND
DT.KONSUM REIT-AG;DE000A14KRD3;000A14KRD;DKG;DEUTSCHLAND
WISDOMTREE E.M.SC DIV.DZ;DE000A14ND04;000A14ND0;WTED;EXCHANGE TRADED FUNDS - PASSIV
WISDOMTREE US EQ.INC.DZ;DE000A14ND12;000A14ND1;WTEU;EXCHANGE TRADED FUNDS - PASSIV
WISDOMTREE US SC.DIV.DZ;DE000A14ND20;000A14ND2;WTEC;EXCHANGE TRADED FUNDS - PASSIV
WISDOMTREE EUR.EQ.INC.DZ;DE000A14ND38;000A14ND3;WTEE;EXCHANGE TRADED FUNDS - PASSIV
WISDOMTREE EUR.SC.DIV.DZ;DE000A14ND46;000A14ND4;WTES;EXCHANGE TRADED FUNDS - PASSIV
WISDOMTREE E.M.EQ.INC.DZ;DE000A14NDZ0;000A14NDZ;WTEI;EXCHANGE TRADED FUNDS - PASSIV
WISDOMTR.JAP.EQ.U.E.DLHDZ;DE000A14SLH0;000A14SLH;WTDX;EXCHANGE TRADED FUNDS - PASSIV
WISDOMTR.EUR.EQ.U.E.DLHDZ;DE000A14SLJ6;000A14SLJ;WTDH;EXCHANGE TRADED FUNDS - PASSIV
L+G-L+G CYB.SEC.U.ETF DZ;DE000A14ZT85;000A14ZT8;USPY;EXCHANGE TRADED FUNDS - PASSIV
ERNST RUSS AG NA O.N.;DE000A161077;000A16107;HXCK;DEUTSCHLAND
HELLOFRESH SE  INH O.N.;DE000A161408;000A16140;HFG;SDAX
TUFF GROUP AG  O.N.;DE000A161N22;000A161N2;TUF;DEUTSCHLAND
GRENKE AG NA O.N.;DE000A161N30;000A161N3;GLJ;MDAX
THE NAGA GROUP AG NA O.N.;DE000A161NR7;000A161NR;N4G;DEUTSCHLAND
AVES ONE AG O.N.;DE000A168114;000A16811;AVES;DEUTSCHLAND
SINGULUS TECHNOL. EO 1;DE000A1681X5;000A1681X;SNG;DEUTSCHLAND
SHAREHOLD.VAL.BET.NA O.N.;DE000A168205;000A16820;SVE;DEUTSCHLAND
WITR MU.AS.I. ETP 2062;DE000A18HC82;000A18HC8;0LJI;EXCHANGE TRADED NOTES
WITR MU.AS.I. ETP 62;DE000A18HC90;000A18HC9;0LJJ;EXCHANGE TRADED NOTES
KPS AG NA O.N.;DE000A1A6V48;000A1A6V4;KSC;DEUTSCHLAND
DOCCHECK AG NA O.N.;DE000A1A6WE6;000A1A6WE;AJ91;DEUTSCHLAND
HSBC FTSE 100 UC. ETF DZ;DE000A1C0BC5;000A1C0BC;H4ZB;EXCHANGE TRADED FUNDS - PASSIV
HSBC MSCI JP UCITS ETF DZ;DE000A1C0BD3;000A1C0BD;H4ZC;EXCHANGE TRADED FUNDS - PASSIV
HSBC MSCI USA UCITS ETFDZ;DE000A1C22K7;000A1C22K;H4ZD;EXCHANGE TRADED FUNDS - PASSIV
HSBC MSCI EUR. UC. ETF DZ;DE000A1C22L5;000A1C22L;H4ZE;EXCHANGE TRADED FUNDS - PASSIV
HSBC S+P 500 UCITS ETF DZ;DE000A1C22M3;000A1C22M;H4ZF;EXCHANGE TRADED FUNDS - PASSIV
HSBC MSCI BRAZ.UC.ETF DZ;DE000A1C22N1;000A1C22N;H4ZG;EXCHANGE TRADED FUNDS - PASSIV
HSBC MSCI P.XJP UC.ETF DZ;DE000A1C22P6;000A1C22P;H4ZH;EXCHANGE TRADED FUNDS - PASSIV
HSBC MSCI EM F.E.UC.ETFDZ;DE000A1C22Q4;000A1C22Q;H4ZI;EXCHANGE TRADED FUNDS - PASSIV
HSBC MSCI WORLD UC.ETF DZ;DE000A1C9KL8;000A1C9KL;H4ZJ;EXCHANGE TRADED FUNDS - PASSIV
L+G-L.DAT.A.COMM.U.ETF DZ;DE000A1CXBV8;000A1CXBV;ETL2;EXCHANGE TRADED FUNDS - PASSIV
BRENNTAG AG NA O.N.;DE000A1DAHH0;000A1DAHH;BNR;MDAX
WITR FOR.EXC.DZ09/UN.CUR.;DE000A1DFSA1;000A1DFSA;XBJA;EXCHANGE TRADED NOTES
WITR FOR.EXC.DZ10/UN.CUR.;DE000A1DFSB9;000A1DFSB;SCHE;EXCHANGE TRADED NOTES
WITR FOR.EXC.DZ10/UN.CUR.;DE000A1DFSE3;000A1DFSE;SJPS;EXCHANGE TRADED NOTES
WITR FOR.EXC.DZ10/UN.CUR.;DE000A1DFSF0;000A1DFSF;SJPL;EXCHANGE TRADED NOTES
WITR FOR.EXC.DZ10/UN.CUR.;DE000A1DFSG8;000A1DFSG;LNOE;EXCHANGE TRADED NOTES
WITR FOR.EXC.DZ10/UN.CUR.;DE000A1DFSJ2;000A1DFSJ;XBJD;EXCHANGE TRADED NOTES
WITR FOR.EXC.DZ10/UN.CUR.;DE000A1EK0K5;000A1EK0K;XBJE;EXCHANGE TRADED NOTES
WITR FOR.EXC.DZ10/UN.CUR.;DE000A1EK0L3;000A1EK0L;XBJF;EXCHANGE TRADED NOTES
WITR FOR.EXC.DZ10/UN.CUR.;DE000A1EK0P4;000A1EK0P;XBJJ;EXCHANGE TRADED NOTES
WITR FOR.EXC.DZ10/UN.CUR.;DE000A1EK0V2;000A1EK0V;XBJP;EXCHANGE TRADED NOTES
WITR FOR.EXC.DZ10/UN.CUR.;DE000A1EK0W0;000A1EK0W;XBJQ;EXCHANGE TRADED NOTES
SPORTTOTAL AG  INH. O.N.;DE000A1EMG56;000A1EMG5;WIG1;DEUTSCHLAND
TONKENS AGRAR AG;DE000A1EMHE0;000A1EMHE;GTK;DEUTSCHLAND
FORMYCON AG;DE000A1EWVY8;000A1EWVY;FYB;DEUTSCHLAND
ADIDAS AG NA O.N.;DE000A1EWWW0;000A1EWWW;ADS;DAX
HSBC MSCI TR UC. ETF DZ;DE000A1H49V6;000A1H49V;H4ZK;EXCHANGE TRADED FUNDS - PASSIV
WILLIAMS G.P.HLD.LS-05 DZ;DE000A1H6VM4;000A1H6VM;WGF1;DEUTSCHLAND
NORMA GROUP SE NA O.N.;DE000A1H8BV3;000A1H8BV;NOEJ;SDAX
ADLER MODEMAERKTE AG O.N.;DE000A1H8MU2;000A1H8MU;ADD;DEUTSCHLAND
TELEFONICA DTLD HLDG NA;DE000A1J5RX9;000A1J5RX;O2D;MDAX
SHW AG;DE000A1JBPV9;000A1JBPV;SW1;DEUTSCHLAND
HSBC MSCI CHINA U. ETF DZ;DE000A1JF7L0;000A1JF7L;H4ZP;EXCHANGE TRADED FUNDS - PASSIV
HSBC MSCI S.AFR.CAPP. DZ;DE000A1JF7M8;000A1JF7M;H4ZQ;EXCHANGE TRADED FUNDS - PASSIV
HSBC MSCI CANADA U.ETF DZ;DE000A1JF7N6;000A1JF7N;H4ZR;EXCHANGE TRADED FUNDS - PASSIV
HSBC MSCI MEX.CAP.U.ETFDZ;DE000A1JF7P1;000A1JF7P;H4ZS;EXCHANGE TRADED FUNDS - PASSIV
HSBC MSCI INDON.UC.ETF DZ;DE000A1JF7Q9;000A1JF7Q;H4ZT;EXCHANGE TRADED FUNDS - PASSIV
HSBC MSCI TAIW.CAP.UE DZ;DE000A1JF7R7;000A1JF7R;H4ZU;EXCHANGE TRADED FUNDS - PASSIV
